amount,history,high_amount,frequent_claims,domain_health,domain_vehicle,domain_life,domain_financial,non_network,high_damage,early_policy,income_mismatch,fraud
150187,0,1,0,0,0,1,0,0,0,1,0,1
162925,0,1,0,0,0,1,0,0,0,0,0,0
15733,1,0,0,0,0,0,1,0,0,0,0,0
97125,2,0,0,1,0,0,0,0,0,0,0,0
66686,1,0,0,0,0,1,0,0,1,0,0,0
38031,0,0,0,0,1,0,0,0,0,0,0,0
69457,1,0,0,1,0,0,0,0,1,0,0,0
57089,0,0,0,0,1,0,0,0,0,0,0,1
124890,0,1,0,0,0,1,0,0,0,0,0,0
106439,1,1,0,1,0,0,0,0,0,0,0,0
71993,0,0,0,1,0,0,0,0,0,0,0,0
55121,2,0,0,0,1,0,0,1,0,0,0,0
185565,0,1,0,1,0,0,0,1,0,0,0,1
28689,1,0,0,0,0,0,1,0,1,1,0,0
454553,1,1,0,0,1,0,0,0,0,0,0,1
48361,1,0,0,0,0,1,0,0,0,0,0,0
31780,0,0,0,1,0,0,0,0,0,0,0,0
73160,0,0,0,1,0,0,0,0,0,0,0,0
21160,1,0,0,1,0,0,0,0,1,0,1,0
64397,1,0,0,0,0,1,0,0,0,0,0,0
9401,0,0,0,0,0,1,0,0,0,0,0,0
78313,1,0,0,0,0,1,0,0,0,0,0,0
56587,1,0,0,0,0,1,0,0,0,0,0,0
25474,5,0,1,0,1,0,0,0,0,0,0,0
96375,2,0,0,0,0,1,0,0,0,0,0,0
177373,0,1,0,0,0,1,0,0,0,0,0,0
37530,0,0,0,0,0,0,1,0,0,0,0,0
143936,0,1,0,0,0,1,0,0,0,0,0,0
227383,0,1,0,1,0,0,0,1,0,0,0,1
134340,0,1,0,1,0,0,0,0,0,0,0,0
59174,0,0,0,0,0,1,0,1,0,0,1,0
13831,0,0,0,0,0,0,1,0,0,0,0,0
79851,1,0,0,0,0,1,0,0,0,0,0,0
31852,0,0,0,1,0,0,0,1,1,0,0,0
41905,0,0,0,1,0,0,0,1,0,0,0,0
7225,1,0,0,0,1,0,0,0,0,0,0,0
51240,0,0,0,0,1,0,0,0,0,0,0,0
25885,0,0,0,1,0,0,0,0,0,0,0,0
189976,0,1,0,0,1,0,0,0,0,0,0,0
59143,3,0,0,0,0,1,0,0,0,1,0,1
8934,1,0,0,1,0,0,0,0,0,0,0,0
47777,0,0,0,0,1,0,0,0,0,0,0,0
144299,0,1,0,1,0,0,0,0,0,0,0,0
17863,0,0,0,0,0,1,0,0,0,0,0,0
42229,1,0,0,0,0,0,1,0,0,0,0,0
89677,0,0,0,1,0,0,0,0,0,0,0,0
26826,3,0,0,0,0,1,0,0,0,0,0,0
97175,0,0,0,1,0,0,0,0,0,0,0,0
111157,2,1,0,1,0,0,0,0,0,0,0,0
177624,0,1,0,0,0,1,0,0,1,1,1,0
95338,0,0,0,0,0,0,1,0,0,0,0,0
62454,0,0,0,0,0,0,1,0,0,0,0,0
67486,0,0,0,0,0,0,1,0,0,0,0,0
18191,0,0,0,0,0,0,1,0,0,0,0,0
64059,0,0,0,0,0,1,0,0,0,0,0,0
86563,1,0,0,0,1,0,0,0,0,0,0,0
134994,0,1,0,0,0,0,1,0,0,0,0,0
46351,1,0,0,0,0,1,0,0,0,1,0,1
62806,2,0,0,0,0,1,0,0,0,0,0,0
19065,0,0,0,0,0,1,0,0,0,0,0,0
27956,0,0,0,0,0,1,0,0,0,0,0,0
28781,0,0,0,0,0,1,0,0,0,0,0,0
61387,0,0,0,0,0,0,1,0,1,0,0,0
66654,0,0,0,0,1,0,0,0,0,0,0,0
103640,0,1,0,0,0,0,1,0,0,0,0,0
66591,0,0,0,1,0,0,0,0,0,0,1,0
194631,0,1,0,0,1,0,0,1,0,0,0,0
6698,0,0,0,1,0,0,0,0,0,0,0,0
58067,0,0,0,0,0,0,1,0,0,0,0,0
44380,5,0,1,0,0,1,0,0,1,1,0,1
187003,0,1,0,1,0,0,0,1,0,0,0,0
61075,0,0,0,1,0,0,0,0,1,0,0,0
317094,0,1,0,0,1,0,0,0,0,1,0,1
181898,0,1,0,0,1,0,0,0,0,0,0,0
75177,0,0,0,0,1,0,0,0,0,1,0,0
173750,2,1,0,0,0,0,1,0,0,0,1,1
77942,0,0,0,1,0,0,0,1,0,0,0,0
79961,3,0,0,0,1,0,0,0,0,0,0,0
36542,1,0,0,0,0,0,1,0,0,0,0,0
5471,0,0,0,0,1,0,0,0,0,1,0,0
63559,0,0,0,1,0,0,0,0,1,0,0,0
184039,0,1,0,0,1,0,0,0,0,0,0,0
27282,2,0,0,0,1,0,0,0,0,1,0,0
118471,0,1,0,1,0,0,0,0,0,0,1,0
42222,1,0,0,1,0,0,0,0,0,0,0,0
17454,0,0,0,1,0,0,0,1,0,0,0,0
5348,0,0,0,0,0,1,0,0,0,0,0,0
55154,1,0,0,0,0,0,1,0,0,0,0,0
48974,0,0,0,0,0,1,0,0,0,0,1,0
42734,0,0,0,0,0,0,1,0,1,0,0,0
155004,0,1,0,0,1,0,0,0,0,0,0,0
36966,1,0,0,0,0,1,0,0,0,0,0,0
15561,0,0,0,1,0,0,0,0,0,0,0,0
28580,0,0,0,0,1,0,0,0,0,0,0,0
25699,0,0,0,1,0,0,0,0,0,0,1,0
43711,0,0,0,1,0,0,0,0,1,0,0,0
71299,3,0,0,0,1,0,0,0,0,0,0,0
82511,0,0,0,0,0,1,0,1,0,0,0,0
123607,5,1,1,0,0,1,0,1,0,0,0,0
18732,0,0,0,0,0,0,1,0,0,0,0,0
38580,0,0,0,1,0,0,0,0,0,0,0,0
58065,0,0,0,0,0,1,0,0,0,0,0,0
30291,0,0,0,1,0,0,0,0,0,0,0,0
95331,0,0,0,0,1,0,0,0,0,0,0,0
17929,0,0,0,1,0,0,0,0,0,0,0,0
72520,0,0,0,0,0,1,0,0,0,0,0,0
78250,1,0,0,0,0,1,0,1,0,0,0,0
69152,0,0,0,0,0,1,0,1,0,0,0,0
52788,1,0,0,1,0,0,0,0,1,0,0,0
66622,0,0,0,0,0,1,0,1,0,0,0,0
41426,2,0,0,0,0,1,0,0,0,0,0,0
252883,0,1,0,0,0,0,1,0,0,0,0,0
19467,3,0,0,0,0,0,1,0,0,0,0,0
101575,0,1,0,0,0,1,0,1,0,0,0,0
34741,0,0,0,0,0,1,0,0,0,0,1,0
38482,0,0,0,1,0,0,0,0,0,0,0,0
21126,0,0,0,1,0,0,0,0,1,1,0,0
120043,0,1,0,0,0,1,0,1,0,0,0,0
58876,0,0,0,0,0,0,1,0,0,1,0,0
453920,2,1,0,0,1,0,0,1,0,0,0,1
69954,0,0,0,0,0,0,1,0,0,0,0,0
12716,0,0,0,0,1,0,0,0,1,0,0,0
155452,5,1,1,0,1,0,0,0,0,0,1,0
32611,0,0,0,1,0,0,0,0,0,0,0,0
407757,1,1,0,0,1,0,0,1,0,1,0,1
66262,4,0,1,0,0,1,0,1,0,0,0,0
13476,0,0,0,0,1,0,0,0,0,0,0,0
47332,0,0,0,0,0,0,1,0,0,0,1,1
145611,1,1,0,0,1,0,0,1,0,0,0,0
54566,1,0,0,0,1,0,0,0,0,0,0,0
382337,1,1,0,1,0,0,0,1,0,0,0,1
125045,2,1,0,0,1,0,0,0,1,0,0,0
61477,0,0,0,0,0,0,1,0,0,0,0,0
31313,0,0,0,0,0,1,0,0,0,1,0,0
7607,1,0,0,0,0,1,0,0,0,1,0,1
61561,1,0,0,0,0,1,0,0,0,0,0,0
74209,1,0,0,1,0,0,0,0,0,0,0,0
20648,1,0,0,0,0,1,0,1,0,0,0,0
71567,0,0,0,1,0,0,0,0,0,0,0,0
34013,0,0,0,1,0,0,0,0,0,0,1,0
59374,0,0,0,1,0,0,0,0,0,1,1,0
20040,0,0,0,0,0,1,0,0,0,0,0,0
47078,0,0,0,0,0,1,0,0,0,0,0,0
20726,1,0,0,0,0,1,0,0,0,0,0,0
18163,0,0,0,0,0,0,1,0,0,0,0,0
24365,5,0,1,0,1,0,0,0,0,0,0,0
20541,0,0,0,0,0,1,0,0,0,0,0,0
168516,1,1,0,0,0,1,0,0,0,0,0,0
59366,1,0,0,0,0,1,0,1,0,0,0,0
50139,3,0,0,1,0,0,0,0,0,1,0,0
8504,0,0,0,0,0,0,1,0,0,0,0,0
41945,1,0,0,0,1,0,0,0,0,0,0,0
135316,1,1,0,1,0,0,0,1,0,0,0,1
37361,1,0,0,0,1,0,0,0,0,0,0,0
42028,0,0,0,0,1,0,0,0,0,0,0,0
63445,1,0,0,0,0,0,1,0,1,0,0,0
319157,1,1,0,0,0,0,1,0,0,0,0,0
184309,1,1,0,1,0,0,0,0,1,0,0,0
55242,0,0,0,0,0,0,1,1,1,0,0,0
173413,1,1,0,1,0,0,0,0,0,1,0,0
59298,1,0,0,0,0,0,1,0,0,0,0,0
102664,0,1,0,0,0,1,0,0,1,0,0,0
54685,2,0,0,0,1,0,0,0,0,0,0,0
77108,1,0,0,0,1,0,0,0,0,0,0,0
47383,0,0,0,1,0,0,0,0,0,0,0,1
51273,0,0,0,0,0,1,0,0,0,0,0,0
21843,1,0,0,0,0,0,1,0,0,0,0,0
113556,0,1,0,0,1,0,0,1,0,0,0,0
48883,0,0,0,0,1,0,0,0,0,0,0,0
28898,2,0,0,0,0,0,1,0,0,1,0,0
70213,1,0,0,0,0,0,1,0,0,0,0,0
176383,0,1,0,0,1,0,0,0,0,0,0,0
46966,1,0,0,0,0,0,1,0,0,0,0,0
59420,1,0,0,0,0,0,1,1,0,0,0,0
56755,0,0,0,0,1,0,0,1,0,0,0,0
57546,0,0,0,0,0,1,0,0,0,0,0,0
65597,2,0,0,1,0,0,0,1,0,0,0,0
170154,1,1,0,0,1,0,0,0,1,0,1,0
76319,0,0,0,0,0,1,0,0,0,0,0,0
17595,0,0,0,0,0,0,1,0,0,0,0,0
79963,0,0,0,0,1,0,0,0,0,0,0,0
13834,0,0,0,1,0,0,0,0,0,0,0,0
25514,0,0,0,0,0,1,0,0,0,0,0,0
151688,1,1,0,0,1,0,0,0,0,0,0,0
58731,0,0,0,0,1,0,0,1,0,0,0,0
6285,2,0,0,0,1,0,0,0,0,0,0,0
177933,1,1,0,0,0,1,0,0,0,0,0,0
114078,0,1,0,0,0,0,1,0,0,0,0,0
48318,0,0,0,0,0,1,0,0,0,0,0,0
61413,2,0,0,0,1,0,0,0,0,0,0,0
26573,0,0,0,0,0,1,0,0,0,0,0,0
40347,0,0,0,0,1,0,0,0,0,0,0,0
143529,4,1,1,0,0,0,1,0,0,0,0,0
194306,0,1,0,0,0,1,0,0,0,0,1,0
121960,0,1,0,0,1,0,0,0,0,0,0,0
14529,1,0,0,0,0,0,1,1,0,0,0,0
85307,1,0,0,0,1,0,0,0,0,0,0,0
79353,0,0,0,1,0,0,0,0,0,0,0,0
12251,1,0,0,0,1,0,0,0,0,0,0,0
25503,0,0,0,1,0,0,0,0,0,0,0,0
183123,0,1,0,0,1,0,0,0,0,0,0,0
133990,0,1,0,0,0,0,1,0,0,0,0,0
52683,1,0,0,0,0,1,0,0,0,0,0,0
170405,3,1,0,0,1,0,0,0,0,0,0,0
20868,0,0,0,0,0,1,0,0,0,0,0,0
71325,1,0,0,0,0,0,1,0,0,0,0,0
73363,0,0,0,0,0,0,1,0,0,1,0,0
21841,0,0,0,0,0,0,1,0,0,0,1,1
27367,0,0,0,0,1,0,0,0,0,0,0,0
78304,0,0,0,0,1,0,0,1,0,0,0,0
59232,0,0,0,0,0,0,1,0,0,0,0,0
22149,0,0,0,0,0,0,1,0,0,0,0,0
149284,0,1,0,0,0,1,0,0,0,0,0,0
42520,0,0,0,1,0,0,0,0,0,0,0,0
53067,1,0,0,1,0,0,0,1,0,0,0,0
44435,0,0,0,0,0,1,0,0,0,0,0,0
45337,1,0,0,0,0,0,1,0,0,1,0,0
26593,0,0,0,0,0,0,1,0,0,0,0,0
58342,0,0,0,0,1,0,0,0,0,0,0,0
93695,0,0,0,0,1,0,0,0,0,0,0,0
133252,3,1,0,1,0,0,0,1,0,0,0,1
54941,0,0,0,0,0,1,0,0,0,0,0,0
64300,0,0,0,0,0,0,1,0,0,0,0,0
71271,1,0,0,1,0,0,0,0,0,0,0,0
15811,0,0,0,0,0,1,0,1,0,0,0,0
50220,1,0,0,0,0,1,0,0,0,0,0,0
175721,1,1,0,1,0,0,0,0,0,0,0,0
286392,0,1,0,0,0,0,1,0,0,0,0,0
27329,0,0,0,0,0,1,0,0,0,0,0,0
38532,2,0,0,1,0,0,0,1,0,0,0,0
124468,0,1,0,0,1,0,0,0,0,0,0,0
29660,0,0,0,1,0,0,0,0,0,1,0,0
58664,0,0,0,0,1,0,0,0,0,0,0,0
150441,3,1,0,0,0,1,0,0,0,0,0,0
50426,1,0,0,0,1,0,0,0,1,0,0,0
164694,0,1,0,0,0,0,1,0,0,1,0,0
44637,0,0,0,1,0,0,0,0,0,0,0,0
6485,0,0,0,0,0,1,0,0,0,0,1,0
167575,2,1,0,0,0,1,0,0,0,0,0,0
81613,0,0,0,0,0,0,1,0,0,0,0,0
69809,0,0,0,0,1,0,0,0,0,0,0,0
328300,0,1,0,1,0,0,0,1,0,0,0,1
73610,0,0,0,1,0,0,0,0,0,1,1,0
17182,1,0,0,0,1,0,0,0,0,0,1,0
41775,1,0,0,0,0,0,1,0,0,1,0,0
28235,5,0,1,1,0,0,0,0,0,0,0,1
74854,0,0,0,0,1,0,0,0,0,0,1,0
37613,0,0,0,1,0,0,0,1,1,0,0,0
64575,0,0,0,0,0,1,0,0,1,1,0,1
52907,1,0,0,0,0,1,0,0,1,0,0,0
95147,0,0,0,1,0,0,0,0,0,0,0,0
129120,1,1,0,1,0,0,0,0,0,0,1,0
136987,0,1,0,1,0,0,0,0,1,0,0,0
54694,0,0,0,0,1,0,0,0,0,0,0,0
37774,0,0,0,0,0,1,0,0,0,0,0,0
62799,1,0,0,0,0,1,0,0,0,0,0,0
8687,0,0,0,0,0,1,0,0,1,0,0,0
26968,3,0,0,1,0,0,0,0,0,0,0,0
70010,2,0,0,0,1,0,0,0,0,0,1,0
77592,2,0,0,1,0,0,0,0,1,0,0,0
360093,3,1,0,0,0,1,0,0,0,1,0,1
45667,2,0,0,0,0,0,1,0,0,0,0,0
411454,2,1,0,1,0,0,0,0,0,0,0,1
73465,1,0,0,1,0,0,0,0,0,1,0,0
13365,1,0,0,1,0,0,0,1,1,0,0,0
89846,0,0,0,0,1,0,0,1,0,0,0,0
43226,1,0,0,0,0,0,1,1,0,0,0,0
135407,2,1,0,1,0,0,0,0,0,1,0,0
60387,0,0,0,0,1,0,0,0,1,0,0,0
46218,0,0,0,0,0,1,0,0,0,0,1,0
183514,0,1,0,0,0,0,1,0,0,0,0,0
54249,0,0,0,0,0,1,0,0,0,0,0,0
70314,0,0,0,0,0,0,1,0,0,0,0,0
127554,1,1,0,0,1,0,0,0,1,0,0,0
95148,0,0,0,1,0,0,0,0,0,0,0,0
50888,0,0,0,0,0,1,0,0,0,0,0,0
60839,2,0,0,0,1,0,0,0,0,0,0,0
74827,4,0,1,1,0,0,0,0,0,0,0,0
99466,1,0,0,0,1,0,0,1,0,0,0,0
50093,3,0,0,0,1,0,0,1,0,0,0,0
69823,0,0,0,0,0,0,1,0,0,0,0,0
29266,0,0,0,1,0,0,0,0,0,0,0,0
271272,1,1,0,0,0,1,0,0,0,0,0,0
65336,0,0,0,0,1,0,0,0,0,0,0,0
14653,0,0,0,1,0,0,0,0,0,0,0,0
351176,1,1,0,0,0,1,0,1,0,0,0,0
47172,2,0,0,0,1,0,0,1,0,0,0,0
307532,0,1,0,0,0,0,1,0,0,1,0,0
53808,0,0,0,0,1,0,0,0,1,0,0,0
429465,2,1,0,0,0,1,0,0,0,0,0,1
9085,0,0,0,0,0,1,0,0,1,0,0,0
18253,1,0,0,0,0,1,0,0,0,0,0,0
77526,1,0,0,0,0,1,0,1,0,0,0,0
7115,0,0,0,1,0,0,0,0,0,0,0,0
171352,0,1,0,1,0,0,0,0,1,0,0,0
35194,0,0,0,0,0,1,0,0,1,0,0,0
197460,0,1,0,0,1,0,0,1,0,0,0,0
61570,0,0,0,0,0,1,0,1,0,1,1,1
33684,0,0,0,1,0,0,0,1,0,0,0,0
121127,1,1,0,1,0,0,0,0,0,0,0,0
62073,0,0,0,0,0,1,0,0,1,0,1,0
52390,2,0,0,0,0,1,0,1,1,0,0,0
46413,1,0,0,0,0,0,1,0,0,0,0,0
67751,0,0,0,1,0,0,0,0,0,0,1,0
43389,1,0,0,0,0,1,0,0,0,0,0,0
77298,0,0,0,0,0,0,1,0,0,0,0,0
71472,0,0,0,1,0,0,0,0,0,0,0,0
19267,0,0,0,1,0,0,0,0,0,0,0,0
187290,1,1,0,0,0,0,1,0,0,0,0,0
54250,0,0,0,0,0,1,0,0,1,0,0,0
76072,0,0,0,0,0,1,0,0,0,0,0,0
173373,0,1,0,0,0,1,0,0,0,0,0,0
5650,0,0,0,0,0,1,0,0,0,0,0,0
67467,1,0,0,0,0,0,1,0,0,0,0,0
125955,0,1,0,0,0,1,0,0,0,0,0,0
170711,1,1,0,0,0,0,1,0,0,0,0,0
145040,1,1,0,0,0,0,1,0,0,0,0,0
107860,1,1,0,0,0,0,1,0,0,0,0,0
51587,1,0,0,1,0,0,0,0,0,0,0,0
41985,0,0,0,0,0,1,0,0,0,0,0,0
49148,1,0,0,0,0,1,0,0,0,0,0,0
205171,1,1,0,0,0,1,0,0,1,0,0,0
77787,0,0,0,0,0,0,1,0,1,0,0,0
104562,1,1,0,1,0,0,0,0,0,0,0,0
57180,1,0,0,0,0,0,1,0,0,0,0,0
13471,0,0,0,0,0,1,0,0,1,0,0,0
55881,1,0,0,0,0,1,0,0,0,0,0,0
45353,1,0,0,1,0,0,0,0,0,0,0,0
17801,0,0,0,0,0,1,0,0,0,0,0,0
13935,4,0,1,0,0,1,0,0,1,1,1,1
153778,1,1,0,0,1,0,0,0,0,0,0,0
153088,1,1,0,0,0,1,0,0,0,0,0,0
36934,0,0,0,0,0,1,0,1,0,0,0,0
48254,0,0,0,0,1,0,0,0,0,0,0,0
143886,0,1,0,0,0,0,1,0,0,0,0,0
67931,0,0,0,0,1,0,0,0,0,0,0,0
41922,0,0,0,0,0,0,1,0,0,0,0,0
22648,0,0,0,1,0,0,0,0,0,1,0,0
51871,0,0,0,0,0,0,1,0,0,0,0,0
34523,3,0,0,0,0,0,1,0,0,0,0,0
8639,1,0,0,0,0,0,1,1,0,0,0,0
166371,0,1,0,0,0,0,1,0,0,1,0,0
100878,3,1,0,0,1,0,0,0,0,0,0,0
46037,2,0,0,0,0,0,1,1,0,0,0,0
217062,3,1,0,1,0,0,0,0,0,1,1,1
29974,1,0,0,0,1,0,0,0,0,0,0,0
46526,0,0,0,0,0,1,0,0,0,0,0,0
182283,1,1,0,0,0,0,1,0,0,0,0,0
53377,3,0,0,1,0,0,0,0,0,0,0,0
122742,2,1,0,0,0,0,1,0,0,1,0,0
7461,0,0,0,0,0,0,1,0,0,0,0,0
38038,2,0,0,0,1,0,0,1,0,0,0,0
55089,1,0,0,1,0,0,0,0,0,0,0,0
66279,0,0,0,0,1,0,0,0,0,0,0,0
64920,0,0,0,1,0,0,0,1,0,0,0,0
18454,0,0,0,0,0,1,0,0,0,0,0,0
20377,0,0,0,0,1,0,0,0,0,0,0,0
443199,2,1,0,0,0,0,1,0,0,0,0,0
56259,0,0,0,0,0,1,0,0,1,0,0,0
6908,2,0,0,0,1,0,0,0,0,0,0,0
139988,0,1,0,0,0,0,1,1,1,0,0,0
99880,5,0,1,0,0,0,1,1,1,1,0,1
54245,0,0,0,0,0,1,0,0,0,0,0,0
40157,0,0,0,1,0,0,0,0,1,0,0,0
42684,2,0,0,0,1,0,0,0,1,0,0,0
203049,0,1,0,0,1,0,0,0,0,0,0,0
37109,0,0,0,0,0,0,1,0,0,0,0,0
69038,1,0,0,0,0,0,1,0,0,0,0,0
95501,2,0,0,1,0,0,0,0,1,0,0,0
55175,0,0,0,0,0,0,1,0,0,0,0,0
53469,2,0,0,0,0,1,0,0,0,0,0,0
52375,0,0,0,0,0,1,0,1,0,0,0,0
5424,0,0,0,1,0,0,0,0,0,0,0,0
24057,1,0,0,0,1,0,0,0,0,0,0,0
159001,0,1,0,0,1,0,0,1,0,0,0,0
43938,1,0,0,0,1,0,0,0,0,0,0,0
30553,0,0,0,0,0,0,1,0,0,0,1,1
76178,0,0,0,0,0,1,0,1,1,0,0,0
182374,0,1,0,0,0,0,1,1,0,0,0,0
79710,0,0,0,0,1,0,0,0,0,0,0,0
44742,0,0,0,0,0,0,1,0,0,0,0,0
51782,0,0,0,0,0,0,1,1,0,0,0,0
76042,0,0,0,0,0,0,1,0,0,0,0,0
132922,0,1,0,0,0,0,1,1,0,0,0,0
146086,1,1,0,0,0,0,1,0,0,0,0,0
8045,0,0,0,0,0,0,1,0,0,0,0,0
13164,0,0,0,1,0,0,0,0,0,0,0,0
149990,0,1,0,0,0,1,0,0,1,1,0,1
71106,1,0,0,1,0,0,0,0,0,0,0,0
77847,0,0,0,1,0,0,0,0,0,0,0,0
15524,0,0,0,0,0,0,1,1,0,0,0,0
167641,0,1,0,1,0,0,0,1,0,0,0,1
85114,0,0,0,0,1,0,0,1,0,0,0,0
180135,0,1,0,0,0,1,0,0,0,0,0,0
50036,1,0,0,0,1,0,0,0,0,0,0,0
40560,0,0,0,0,0,0,1,0,0,0,0,0
31593,1,0,0,0,1,0,0,0,0,0,0,0
91387,0,0,0,0,0,0,1,0,0,0,0,0
68050,0,0,0,0,1,0,0,0,0,0,0,0
61877,0,0,0,1,0,0,0,0,0,0,0,0
45761,2,0,0,0,0,1,0,0,0,0,0,0
80556,2,0,0,0,1,0,0,0,0,0,0,0
105990,0,1,0,0,0,0,1,0,0,0,0,0
186661,0,1,0,1,0,0,0,0,1,0,0,0
113716,0,1,0,0,0,0,1,0,0,1,0,0
69270,1,0,0,0,0,1,0,0,0,0,0,0
78523,0,0,0,0,0,0,1,0,1,0,0,0
86518,1,0,0,0,1,0,0,0,1,0,0,0
42652,0,0,0,0,0,1,0,0,1,0,1,0
87050,0,0,0,0,0,1,0,1,0,0,0,0
43773,0,0,0,0,1,0,0,0,0,0,0,0
37457,0,0,0,0,1,0,0,0,0,0,0,0
14363,0,0,0,0,1,0,0,0,0,0,0,0
277273,4,1,1,0,0,1,0,0,1,0,0,0
36370,0,0,0,0,1,0,0,0,0,0,0,0
21188,0,0,0,0,0,0,1,0,0,0,0,0
464880,0,1,0,0,0,0,1,0,0,0,0,0
22058,0,0,0,1,0,0,0,0,0,0,0,0
460063,1,1,0,1,0,0,0,0,0,0,0,0
30010,1,0,0,0,0,1,0,0,0,0,0,0
389961,0,1,0,0,1,0,0,0,0,0,0,1
42232,0,0,0,0,0,1,0,0,1,0,0,0
34847,0,0,0,0,0,0,1,0,0,0,0,0
23677,0,0,0,0,0,1,0,0,0,0,0,0
5655,0,0,0,0,0,0,1,0,1,0,0,0
196276,0,1,0,0,0,1,0,1,1,0,0,0
55436,1,0,0,0,0,1,0,0,1,0,0,0
22563,2,0,0,0,1,0,0,0,0,0,0,0
78988,0,0,0,1,0,0,0,0,1,0,0,0
23495,1,0,0,0,0,1,0,0,0,1,0,1
19392,2,0,0,1,0,0,0,0,0,1,0,0
18816,0,0,0,0,0,0,1,0,0,0,0,0
374532,0,1,0,1,0,0,0,0,0,0,0,0
56748,0,0,0,0,0,0,1,0,0,0,0,0
24908,0,0,0,0,0,1,0,0,0,0,0,0
189195,0,1,0,1,0,0,0,0,0,0,0,1
89214,1,0,0,0,0,0,1,0,0,0,0,0
20958,0,0,0,1,0,0,0,0,0,0,0,0
61458,1,0,0,0,0,0,1,0,0,0,0,0
193114,0,1,0,0,0,0,1,0,1,0,0,0
33415,0,0,0,0,1,0,0,0,1,0,1,0
9686,0,0,0,0,1,0,0,0,0,0,0,0
24842,1,0,0,0,1,0,0,0,0,0,0,0
412711,0,1,0,0,1,0,0,0,0,0,0,0
33392,1,0,0,0,1,0,0,0,0,0,0,0
14772,1,0,0,1,0,0,0,0,0,1,0,0
50497,1,0,0,0,0,1,0,0,0,1,0,1
75111,0,0,0,0,1,0,0,0,0,0,0,0
60920,2,0,0,1,0,0,0,0,0,0,0,0
73010,1,0,0,1,0,0,0,0,0,0,1,0
5886,0,0,0,0,1,0,0,0,0,0,0,0
169949,0,1,0,0,1,0,0,0,1,1,1,0
52565,0,0,0,0,1,0,0,0,0,0,1,0
143743,1,1,0,0,0,0,1,0,0,0,0,0
41471,0,0,0,0,0,1,0,0,0,0,0,0
53582,2,0,0,1,0,0,0,0,0,0,0,0
36747,0,0,0,0,1,0,0,0,0,1,0,0
68249,1,0,0,0,1,0,0,1,0,0,0,0
122689,1,1,0,0,0,1,0,0,0,0,0,0
50521,0,0,0,0,0,0,1,0,0,0,0,0
12928,0,0,0,0,0,0,1,0,0,0,1,1
53508,0,0,0,1,0,0,0,0,1,0,0,0
49232,1,0,0,0,0,0,1,1,0,0,1,1
48616,0,0,0,1,0,0,0,0,1,0,0,0
123266,0,1,0,0,0,0,1,0,1,0,0,0
27155,0,0,0,0,0,0,1,0,0,0,0,0
72869,0,0,0,0,0,0,1,0,0,0,0,0
477495,0,1,0,1,0,0,0,0,0,1,0,1
184201,1,1,0,0,0,1,0,0,0,0,0,0
14609,0,0,0,0,0,0,1,0,0,1,1,1
5475,0,0,0,1,0,0,0,0,0,0,0,0
40650,0,0,0,0,0,1,0,0,0,0,1,0
89523,1,0,0,0,1,0,0,0,1,0,0,0
54256,0,0,0,0,0,0,1,0,0,1,0,0
34936,0,0,0,0,1,0,0,0,0,0,0,0
7223,0,0,0,1,0,0,0,0,1,0,0,0
8185,2,0,0,1,0,0,0,0,0,0,0,0
14102,0,0,0,1,0,0,0,0,0,0,0,0
9192,0,0,0,0,1,0,0,1,0,0,0,0
84699,2,0,0,0,1,0,0,0,0,0,1,0
50984,0,0,0,0,1,0,0,1,0,0,1,0
20665,0,0,0,0,0,1,0,0,0,1,0,1
24638,0,0,0,0,0,0,1,0,0,0,0,0
72826,3,0,0,0,0,0,1,0,0,0,0,0
23561,1,0,0,0,0,1,0,0,0,0,0,0
198491,5,1,1,0,0,1,0,0,0,0,0,0
27175,0,0,0,1,0,0,0,0,0,0,0,0
50029,0,0,0,0,0,1,0,1,0,1,0,1
24053,1,0,0,0,0,0,1,1,0,0,0,0
101583,0,1,0,0,0,0,1,1,0,0,0,0
43203,1,0,0,0,0,1,0,0,0,1,0,0
51547,0,0,0,0,0,1,0,0,0,0,0,0
38328,0,0,0,0,0,1,0,0,0,0,0,0
73356,0,0,0,0,0,1,0,0,0,0,0,0
27735,0,0,0,0,0,0,1,0,1,0,0,0
125407,0,1,0,1,0,0,0,0,0,0,0,0
63407,0,0,0,0,1,0,0,0,0,1,0,0
19298,0,0,0,0,0,1,0,0,0,0,0,0
48370,2,0,0,0,0,1,0,0,1,0,0,0
7046,2,0,0,0,1,0,0,0,0,0,0,0
48720,0,0,0,0,1,0,0,0,1,0,0,0
104336,0,1,0,1,0,0,0,0,0,0,0,0
109752,0,1,0,0,1,0,0,0,0,0,0,0
123041,0,1,0,1,0,0,0,0,0,0,0,0
20251,2,0,0,0,0,0,1,0,0,0,0,0
60654,1,0,0,0,0,1,0,0,0,0,0,0
456391,1,1,0,0,0,1,0,0,0,1,0,1
339229,0,1,0,1,0,0,0,0,0,0,0,0
61551,0,0,0,1,0,0,0,0,0,0,0,0
33183,0,0,0,0,1,0,0,0,0,0,0,0
98728,0,0,0,0,0,0,1,0,0,1,0,0
120899,0,1,0,0,1,0,0,0,0,0,0,0
58021,0,0,0,0,0,1,0,0,0,0,0,0
52960,0,0,0,0,0,1,0,0,0,0,0,0
167948,0,1,0,1,0,0,0,0,0,0,0,0
61876,1,0,0,0,0,0,1,0,0,0,0,0
